service,operation,status_code,error_code,error_message,is_implemented
ec2,DeleteTransitGatewayVpcAttachment,500,InternalError,"exception while calling ec2.DeleteTransitGatewayVpcAttachment: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/responses/transit_gateway_attachments.py"", line 79, in delete_transit_gateway_vpc_attachment
    self.ec2_backend.delete_transit_gateway_vpc_attachment(
  File ""/opt/code/localstack/localstack/utils/patch.py"", line 38, in proxy
    return new(target, *args, **kwargs)
  File ""/opt/code/localstack/localstack/services/ec2/provider.py"", line 350, in delete_transit_gateway_vpc_attachment
    transit_gateway_attachment.state = ""deleted""
AttributeError: 'NoneType' object has no attribute 'state'
",True
ec2,DeleteVerifiedAccessEndpoint,501,InternalFailure,API action 'DeleteVerifiedAccessEndpoint' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVerifiedAccessGroup,501,InternalFailure,API action 'DeleteVerifiedAccessGroup' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVerifiedAccessInstance,501,InternalFailure,API action 'DeleteVerifiedAccessInstance' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVerifiedAccessTrustProvider,501,InternalFailure,API action 'DeleteVerifiedAccessTrustProvider' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVolume,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeleteVolume operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeleteVpc,400,InvalidVpcID.NotFound,VpcID umlaut does not exist.,True
ec2,DeleteVpcEndpointConnectionNotifications,501,InternalFailure,API action 'DeleteVpcEndpointConnectionNotifications' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVpcEndpointServiceConfigurations,200,,,True
ec2,DeleteVpcEndpoints,200,,,True
ec2,DeleteVpcPeeringConnection,400,InvalidVpcPeeringConnectionId.NotFound,VpcPeeringConnectionID proton does not exist.,True
ec2,DeleteVpnConnection,400,InvalidVpnConnectionID.NotFound,The vpnConnection ID 'mohawk' does not exist,True
ec2,DeleteVpnConnectionRoute,501,InternalFailure,API action 'DeleteVpnConnectionRoute' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteVpnGateway,400,InvalidVpnGatewayID.NotFound,The virtual private gateway ID 'snazzy' does not exist,True
ec2,DeprovisionByoipCidr,501,InternalFailure,API action 'DeprovisionByoipCidr' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeprovisionIpamPoolCidr,501,InternalFailure,API action 'DeprovisionIpamPoolCidr' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeprovisionPublicIpv4PoolCidr,501,InternalFailure,API action 'DeprovisionPublicIpv4PoolCidr' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeregisterImage,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeregisterImage operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeregisterInstanceEventNotificationAttributes,501,InternalFailure,API action 'DeregisterInstanceEventNotificationAttributes' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeregisterTransitGatewayMulticastGroupMembers,501,InternalFailure,API action 'DeregisterTransitGatewayMulticastGroupMembers' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeregisterTransitGatewayMulticastGroupSources,501,InternalFailure,API action 'DeregisterTransitGatewayMulticastGroupSources' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeAccountAttributes,200,,,True
ec2,DescribeAddressTransfers,501,InternalFailure,API action 'DescribeAddressTransfers' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeAddresses,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DescribeAddresses operation: Request would have succeeded, but DryRun flag is set",True
ec2,DescribeAddressesAttribute,501,InternalFailure,API action 'DescribeAddressesAttribute' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeAggregateIdFormat,501,InternalFailure,API action 'DescribeAggregateIdFormat' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeAvailabilityZones,200,,,True
ec2,DescribeAwsNetworkPerformanceMetricSubscriptions,501,InternalFailure,API action 'DescribeAwsNetworkPerformanceMetricSubscriptions' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeBundleTasks,501,InternalFailure,API action 'DescribeBundleTasks' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeByoipCidrs,501,InternalFailure,API action 'DescribeByoipCidrs' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeCapacityReservationFleets,501,InternalFailure,API action 'DescribeCapacityReservationFleets' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeCapacityReservations,501,InternalFailure,API action 'DescribeCapacityReservations' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeCarrierGateways,200,,,True
ec2,DescribeClassicLinkInstances,501,InternalFailure,API action 'DescribeClassicLinkInstances' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeClientVpnAuthorizationRules,501,InternalFailure,API action 'DescribeClientVpnAuthorizationRules' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeClientVpnConnections,501,InternalFailure,API action 'DescribeClientVpnConnections' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeClientVpnEndpoints,501,InternalFailure,API action 'DescribeClientVpnEndpoints' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeClientVpnRoutes,501,InternalFailure,API action 'DescribeClientVpnRoutes' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeClientVpnTargetNetworks,501,InternalFailure,API action 'DescribeClientVpnTargetNetworks' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeCoipPools,501,InternalFailure,API action 'DescribeCoipPools' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeConversionTasks,501,InternalFailure,API action 'DescribeConversionTasks' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeCustomerGateways,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DescribeCustomerGateways operation: Request would have succeeded, but DryRun flag is set",True
ec2,DescribeDhcpOptions,400,InvalidDhcpOptionID.NotFound,DhcpOptionID global does not exist.,True
ec2,DescribeEgressOnlyInternetGateways,200,,,True
ec2,DescribeElasticGpus,501,InternalFailure,API action 'DescribeElasticGpus' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeExportImageTasks,501,InternalFailure,API action 'DescribeExportImageTasks' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeExportTasks,501,InternalFailure,API action 'DescribeExportTasks' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeFastLaunchImages,501,InternalFailure,API action 'DescribeFastLaunchImages' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeFastSnapshotRestores,501,InternalFailure,API action 'DescribeFastSnapshotRestores' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeFleetHistory,501,InternalFailure,API action 'DescribeFleetHistory' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeFleetInstances,200,,,True
ec2,DescribeFleets,200,,,True
ec2,DescribeFlowLogs,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DescribeFlowLogs operation: Request would have succeeded, but DryRun flag is set",True
ec2,DescribeFpgaImageAttribute,501,InternalFailure,API action 'DescribeFpgaImageAttribute' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeFpgaImages,501,InternalFailure,API action 'DescribeFpgaImages' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeHostReservationOfferings,501,InternalFailure,API action 'DescribeHostReservationOfferings' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DescribeHostReservations,501,InternalFailure,API action 'DescribeHostReservations' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
